CVE-2020-17043||Windows远程访问权限提升漏洞该CVE ID在CVE-2020-17025、CVE-2020-17026、CVE-2020-17027、CVE-2020-17028、CVE-2020-17031、CVE-2020-17032、CVE-2020-17033、CVE-2020-17034、CVE-2020-17055中唯一。
CVE-2020-1955||CouchDB 3.0.0版本包含一个新的配置设置，管理对整个数据库服务器的访问控制，称为`require_valid_user_except_for_up'。它是对长期存在的 "require_valid_user "设置的扩展，它要求对CouchDB的任何和所有请求都必须使用有效的证书，有效地禁止任何匿名请求。新的 "require_valid_user_except_for_up "是一个非默认的设置，旨在允许要求所有端点的有效证书，除了"/_up "端点。然而，这个设置的实现出现了一个错误，导致在启用时，没有在任何端点上强制执行凭证。CouchDB 3.0.1[1] 和 3.1.0[2] 版本修复了这个问题。
CVE-2020-19551||黑名单绕过问题存在于WUZHI CMS直到4.1.0（包括4.1.0）的common.func.php中，当上传时可导致远程代码执行。
CVE-2020-19553||WUZHI CMS在coreframe/app/attachment/libs/class/ckditor.class.php的config函数中存在跨网站脚本（XSS）漏洞，直到包括4.1.0。
CVE-2020-19554||当API密钥包含一个基于XML的XSS有效载荷时，ManageEngine OPManager <=12.5.174存在跨网站脚本（XSS）漏洞。
CVE-2020-1956||Apache Kylin 2.3.0, and releases up to 2.6.5 and 3.0.1 has some restful apis which will concatenate os command with the user input string, a user is likely to be able to execute any os command without any protection or validation.
CVE-2020-1957||1.5.2之前的Apache Shiro，当使用Apache Shiro与Spring动态控制器时，特制的请求可能导致认证绕过。
CVE-2020-1958||当Apache Druid 0.17.0中启用LDAP认证时，拥有一套有效LDAP凭证的Druid API的调用者可以绕过credentialsValidator.userSearch过滤屏障，该屏障决定是否允许有效的LDAP用户使用Druid进行认证。如果配置了，他们仍然要接受基于角色的授权检查。Druid API的调用者也可以检索存在于LDAP服务器上的用户的任何LDAP属性值，只要这些信息对Druid服务器是可见的。这种信息泄露并不要求调用者本身是一个有效的LDAP用户。
CVE-2020-19586||Yellowfin Business Intelligence 7.3中不正确的访问控制问题允许远程攻击者通过MIAdminStyles.i4管理界面提升权限。
CVE-2020-19587||Yellowfin Business Intelligence 7.3中configMap参数的跨站脚本（XSS）漏洞允许远程攻击者通过MIAdminStyles.i4 Admin UI运行任意代码。
CVE-2020-1959在2.1.6之前的Apache Syncope中发现了服务器端模板注入，使攻击者能够注入任意Java EL表达式，导致未经认证的远程代码执行（RCE）漏洞。Apache Syncope使用Java Bean Validation（JSR 380）自定义约束验证器。在构建自定义约束违反错误信息时，它们支持不同类型的插值，包括Java EL表达式。因此，如果攻击者能够在传递的错误信息模板中注入任意数据，他们将能够运行任意的Java代码。
CVE-2020-19595||Core FTP Server v2 Build 697中的缓冲区溢出漏洞，通过伪造的用户名。
CVE-2020-19596||Core FTP Server v1.2 Build 583中的缓冲区溢出漏洞，通过伪造的用户名。
CVE-2020-1960||Apache Flink (1.1.0 to 1.1.5, 1.2.0 to 1.2.1, 1.3.0 to 1.3.3, 1.4.0 to 1.4.2, 1.5.0 to 1.5.6, 1.6.0 to 1.6.4, 1.7.0到1.7.2，1.8.0到1.8.3，1.9.0到1.9.2，1.10.0），其中，当运行一个带有启用的JMXReporter的进程时，通过metrics配置的端口。reporter.reporter_name>.port，对机器和JMX端口有本地访问权的攻击者可以使用特制的请求执行中间人攻击，将JMXRMI注册表重新绑定到攻击者控制的注册表上。这损害了通过JMX与进程建立的任何连接，允许提取证书和任何其他传输的数据。
CVE-2020-19609||Artifex MuPDF 1.18.0之前的tiff_expand_colormap()函数在解析TIFF文件时存在基于堆的缓冲区重写，允许攻击者造成拒绝服务。
CVE-2020-1961||发现Apache Syncope 2.0.X版本（2.0.15之前）和2.1.X版本（2.1.6之前）的邮件模板存在服务器端模板注入漏洞，使攻击者能够注入任意JEXL表达式，导致远程代码执行（RCE）。
CVE-2020-19611||Racktables 0.21.2版重定向模块中的跨网站脚本（XSS），允许攻击者通过op参数注入任意网页脚本或HTML。
CVE-2020-19613||sunkaifei FlyCMS 20190503版本中ImagesService.java的saveUrlAs函数存在漏洞。
CVE-2020-19616||mblog 3.5中通过/post/editing的post header字段存在跨网站脚本（XSS）漏洞。
CVE-2020-19617||在mblog 3.5中通过/settings/profile的昵称字段存在跨站脚本(XSS)漏洞。
CVE-2020-19618||在mblog 3.5中通过/post/editing的post content字段存在跨站脚本（XSS）漏洞。
CVE-2020-19619||在mblog 3.5中通过/settings/profile的签名字段存在跨站脚本（XSS）漏洞。
CVE-2020-1962||**拒绝 **不要使用这个候选号码。ConsultIDs: none.原因是。这个候选程序被其CNA撤回了。备注：无。
CVE-2020-19625||远程代码执行漏洞：oria gridx 1.3中的test/support/stores/test_grid_filter.php，允许远程攻击者通过制作的$query参数值来执行任意代码。
CVE-2020-19626|| craftcms 3.1.31中的跨站脚本（XSS）漏洞，允许远程攻击者通过/admin/settings/sites/new注入任意网页脚本或HTML。
CVE-2020-1963||Apache Ignite使用H2数据库来建立SQL分布式执行引擎。H2提供的SQL函数可被攻击者用于访问文件系统。
CVE-2020-19639||INSMA Wifi Mini Spy 1080P HD Security IP Camera 1.9.7 B中存在跨站请求伪造（CSRF）漏洞，通过所有字段进入WebUI。
CVE-2020-1964||注意到Apache Heron 0.20.2-incubating, Release 0.20.1-incubating, and Release v-0.20.0-incubating没有配置其YAML解析器以防止任意类型的实例化，导致远程代码执行漏洞(CWE-502: Deserialization of Untrusted Data) 。
CVE-2020-19640||在INSMA Wifi Mini Spy 1080P HD Security IP Camera 1.9.7 B中发现一个问题。未认证的攻击者可以通过隐藏的重启命令'/media/?action=cmd'重启设备，造成拒绝服务。
CVE-2020-19641||在INSMA Wifi Mini Spy 1080P HD Security IP Camera 1.9.7 B中发现一个问题。拥有 "操作员 "权限的认证攻击者可以通过对'/goform/formUserMng'的精心制作的请求获得管理员权限。
CVE-2020-19642||在INSMA Wifi Mini Spy 1080P HD Security IP Camera 1.9.7 B中发现一个问题。本地攻击者可以通过编辑'recdata.db'文件来调用SD卡上特制的GoAhead ASP-file来执行任意代码。
CVE-2020-19643||INSMA Wifi Mini Spy 1080P HD Security IP Camera 1.9.7 B中存在跨站脚本（XSS）漏洞，通过FTP设置页面中的所有字段来 "goform/formSetFtpCfg "设置页面。
cve-2020-1966||**拒绝 **不要使用这个候选号码。咨询IDs：无。原因。请求该候选者的CNA或个人在2020年期间没有将其与任何漏洞联系起来。备注：无。
CVE-2020-19664||DrayTek Vigor2960 1.5.1允许通过对mainfunction.cgi的toLogin2FA动作中的shell元字符执行远程命令。
CVE-2020-19667|||ImageMagick 7.0.10-7中coders/xpm.c的ReadXPMImage中基于栈的缓冲区溢出和无条件跳转。
CVE-2020-19668||在libsixel 1.8.6中fromgif.c的gif_out_code函数中，进入数组的索引未被验证，导致越界访问。
CVE-2020-19669||Eyoucms 1.3.6存在跨站请求伪造（CSRF）漏洞，可通过/login.php?m=admin&c=Admin&a=admin_add&lang=cn添加管理账户。
CVE-2020-1967||服务器或客户端应用程序在TLS 1.3握手期间或之后调用SSL_check_chain()函数，可能会由于不正确处理 "signature_algorithms_cert "TLS扩展而导致NULL指针解除引用而崩溃。如果从对等方收到一个无效的或未被识别的签名算法，则崩溃发生。这可能被恶意的对等人利用，进行拒绝服务攻击。OpenSSL版本1.1.1d、1.1.1e和1.1.1f受此问题影响。这个问题不影响1.1.1d之前的OpenSSL版本。在OpenSSL 1.1.1g中修复（受影响的1.1.1d-1.1.1f）。
CVE-2020-19670||在Niushop B2B2C Multi-Business Basic Edition V1.11中，认证可以被绕过，导致管理员重置任何密码。
CVE-2020-19672||Niushop B2B2C电子商务基础版V1.11，可以绕过管理员获得后台上传界面，通过参数上传，绕过getimagesize函数，上传php文件，gethell。
CVE-2020-19676||Nacos 1.1.4受到影响。不正确的访问控制。可以在本地设置一个环境来获取服务细节接口。然后可以通过服务列表接口访问其他Nacos服务名称。然后在没有登录的情况下可以访问服务细节。(详情:https://github.com/alibaba/nacos/issues/2284)
CVE-2020-1968||Raccoon攻击利用了TLS规范中的一个缺陷，这可能导致攻击者能够在使用了基于Diffie-Hellman（DH）的密码组的连接中计算出预主秘密。在这种情况下，这将导致攻击者能够窃听通过该TLS连接发送的所有加密通信。只有当一个实施方案在多个TLS连接中重复使用一个DH秘密时，该攻击才能被利用。请注意，这个问题只影响DH密码器，而不是ECDH密码器。这个问题影响到OpenSSL 1.0.2，它已经不再支持，也不再接受公共更新。OpenSSL 1.1.1不受这个问题的影响。在OpenSSL 1.0.2w中得到修复（受影响的1.0.2-1.0.2v）。
CVE-2020-19682||在ZZZCMS V1.7.1中，通过save.php中的save_user funciton存在一个跨站请求伪造（CSRF）漏洞。
CVE-2020-19683|||在ZZZCMS V1.7.1中，通过save.php中的editfile动作，存在跨站脚本（XSS）漏洞。
CVE-2020-1969||**拒绝 **不要使用这个候选号码。咨询IDs：无。原因是。请求该候选者的CNA或个人在2020年期间没有将其与任何漏洞联系起来。备注：无。
cve-2020-1970||***拒绝 **不要使用这个候选号码。咨询IDs：无。原因。请求该候选人的CNA或个人在2020年期间没有将其与任何漏洞联系起来。备注：无。
CVE-2020-19703||Dzzoffice 2.02的referer参数中存在跨站脚本（XSS）漏洞，允许攻击者通过制作的有效载荷执行任意网络脚本或HTML。
CVE-2020-19704||截至20190710，通过spring-boot-admin中的ResourceController.java的存储跨站脚本（XSS）漏洞，允许攻击者执行任意网页脚本或HTML。
CVE-2020-19705||thinkphp-zcms截至20190715允许通过index.php?m=home&c=message&a=add进行SQL注入。
CVE-2020-19709||feehicms 0.1.3中对标签参数过滤不足，允许攻击者通过制作的有效载荷执行任意网页或HTML。
CVE-2020-1971||X.509 GeneralName类型是一种通用类型，用于表示不同类型的名称。其中一种名称类型被称为EDIPartyName。OpenSSL提供了一个函数GENERAL_NAME_cmp，用于比较GENERAL_NAME的不同实例，看它们是否相等。当两个GENERAL_NAME都包含一个EDIPARTYNAME时，这个函数的行为就不正确了。可能会发生取消引用NULL指针和崩溃，导致可能的拒绝服务攻击。OpenSSL本身将GENERAL_NAME_cmp函数用于两个目的。1）在可用的CRL和嵌入X509证书中的CRL分布点之间比较CRL分布点的名称 2)当验证时间戳响应令牌签名者与时间戳授权名称相匹配时（通过API函数TS_RESP_verify_response和TS_RESP_verify_token公开），如果攻击者可以控制正在比较的两个项目，那么该攻击者可以触发崩溃。例如，如果攻击者可以欺骗客户或服务器，使其将恶意证书与恶意CRL进行对比，那么就可能发生这种情况。请注意，一些应用程序会根据证书中嵌入的URL自动下载CRL。这种检查发生在证书和CRL的签名被验证之前。OpenSSL的s_server、s_client和验证工具都支持"-crl_download "选项，该选项实现了自动下载CRL，这种攻击已被证明对这些工具有效。请注意，一个无关的错误意味着受影响的OpenSSL版本不能解析或构建EDIPARTYNAME的正确编码。然而，有可能构建一个畸形的EDIPARTYNAME，而OpenSSL的解析器会接受这个EDIPARTYNAME，从而触发这个攻击。所有OpenSSL 1.1.1和1.0.2版本都受到这个问题的影响。其他OpenSSL版本已经不支持了，也没有进行检查。在OpenSSL 1.1.1i中得到修复（受影响的1.1.1-1.1.1h）。在OpenSSL 1.0.2x中修复（受影响的1.0.2-1.0.2w）。
cve-2020-19715||**拒绝 **不要使用这个候选号码。咨询ID。CVE-2019-13110 原因是。该候选者是CVE-2019-13110的重复。注意：所有CVE用户应参考CVE-2019-13110。所有CVE用户都应该参考CVE-2019-13110而不是这个候选项。为了防止意外的使用，这个候选人中的所有参考和描述都已经被删除。
CVE-2020-19716||Exiv2 v0.27.1的type.cpp中的Databuf函数存在缓冲区溢出漏洞，导致拒绝服务（DOS）。
CVE-2020-197||Bento 1.5.1-628的Core/Ap48bdlAtom.cpp中一个未处理的内存分配失败，导致NULL指针解除引用，从而导致拒绝服务（DOS）。
CVE-2020-19718||Bento 1.5.1-628的Core/Ap4Atom.cpp中一个未处理的内存分配失败，导致一个NULL指针解除引用，从而导致拒绝服务（DOS）。
CVE-2020-19719||Bento 1.5.1-628的Ap4ElstAtom.cpp存在缓冲区溢出漏洞，导致拒绝服务（DOS）。
cve-2020-1972||**拒绝 **不要使用这个候选号码。咨询IDs：无。原因是。请求该候选者的CNA或个人在2020年期间没有将其与任何漏洞联系起来。备注：无。
CVE-2020-19720||本托1.5.1-628的Core/AP4IkmsAtom.cpp中一个未处理的内存分配失败，导致NULL指针解除引用，从而导致拒绝服务（DOS）。
CVE-2020-19721||Bento 1.5.1-628的Ap4TrunAtom.cpp存在堆缓冲区溢出漏洞，在运行mp42aac时可能导致越界写入，导致系统崩溃和拒绝服务（DOS）。
CVE-2020-19722||Bento 1.5.1-628的Core/Ap4Atom.cpp中一个未处理的内存分配失败，导致直接复制到NULL指针解除引用，导致拒绝服务（DOS）。
cve-2020-1973||**拒绝 **不要使用这个候选号码。咨询IDs：无。原因是。请求该候选者的CNA或个人在2020年期间没有将其与任何漏洞联系起来。备注：无。
CVE-2020-1974||***拒绝 **不要使用这个候选号码。咨询IDs：无。原因。请求该候选人的CNA或个人在2020年期间没有将其与任何漏洞联系起来。备注：无。
CVE-2020-1975||Palo Alto Networks PAN-OS软件的PAN-OS网络界面中存在的XML验证漏洞，允许认证用户注入任意XML，导致权限升级。这个问题影响到早于PAN-OS 8.1.12的PAN-OS 8.1版本和早于PAN-OS 9.0.6的PAN-OS 9.0版本。这个问题不影响PAN-OS 7.1, PAN-OS 8.0, 或 PAN-OS 9.1 或更高版本。
CVE-2020-19750|||在gpac 0.8.0中发现一个问题。box_code_base.c中的strdup函数有一个基于堆的缓冲区超读。
CVE-2020-19751||在gpac 0.8.0中发现一个问题。odf_code.c 中的 gf_odf_del_ipmp_tool 函数存在基于堆的缓冲区超读。
CVE-2020-19752||gifsicle 1.92中的find_color_or_error函数包含一个NULL指针解除引用。
CVE-2020-1976||在 Mac OS 上运行的 Palo Alto Networks GlobalProtect 软件存在拒绝服务 (DoS) 漏洞，允许经过验证的本地用户导致 Mac OS 内核挂起或崩溃。这个问题影响到Mac OS上的GlobalProtect 5.0.5和GlobalProtect 5.0的早期版本。
CVE-2020-19762||Automated Logic Corporation (ALC) WebCTRL System 6.5及以前版本允许远程攻击者通过GET请求中第一个参数的XSS有效载荷执行任何JavaScript代码。
CVE-2020-19765||基于Ethereum的合同会计1.0的noReentrance()修改器中的一个问题允许攻击者进行重入攻击。
CVE-2020-19766||PepeAuctionSale 1.0的时间检查操作可以通过给_duration变量分配一个大数字而变得无效，从而危及对应用程序的访问控制。
CVE-2020-19767||0xRACER 1.0的destroycontract()函数中缺乏目标地址验证，允许攻击者通过制作的脚本窃取受害者用户的令牌。
CVE-2020-19768||ICOVO 1.0的self-destructs()函数中缺乏目标地址验证，允许攻击者通过精心制作的脚本从受害者用户那里窃取代币。
CVE-2020-19769||Rob The Bank 1.0的BurnMe()函数中缺乏目标地址验证，允许攻击者通过精心设计的脚本从受害者用户那里窃取代币。
CVE-2020-1977||Expedition Migration Tool的跨站请求伪造（XSRF）保护不足，允许远程未认证的攻击者劫持管理员的认证并在Expedition Migration Tool上执行操作。这个问题影响到Expedition Migration Tool 1.1.51和更早的版本。
CVE-2020-19770||WUZHI CMS v4.1.0的系统公告组件存在跨站脚本（XSS）漏洞，攻击者可以窃取管理员的cookie。
CVE-2020-19778||Shopxo v1.4.0和v1.5.0中的访问控制不正确，允许远程攻击者通过操纵HTML请求中的参数 "user_id "在"/index.php "中获得权限。
CVE-2020-1978||TechSupport文件在配置有高可用性（HA）的微软Azure平台的Palo Alto Networks VM系列防火墙上生成，无意中收集了Azure仪表板服务账户凭证。这些凭证相当于Azure中与贡献者角色相关的凭证。拥有该凭证的用户将能够管理订阅中的所有Azure资源，除了授予其他资源的访问权。这些凭证不允许对虚拟机本身进行登录访问。这个问题影响到 PAN-OS 9.0 的 1.0.9 之前的 VM 系列插件版本。这个问题不影响非HA配置中的VM系列或其他云平台。它不影响硬件防火墙设备。自从意识到这个问题后，Palo Alto Networks已经安全地删除了所有带有凭证的技术支持文件。我们现在从所有发送给我们的TechSupport文件中过滤并删除这些凭证。上传到Palo Alto Networks系统的TechSupport文件，只有拥有有效Palo Alto Networks证书的授权人员才能访问。我们没有任何证据表明这些凭证被恶意访问或使用。
CVE-2020-1979||Panorama上的PAN-OS日志守护程序（logd）中的一个格式字符串漏洞，允许了解注册防火墙设备和访问Panorama管理界面的基于网络的攻击者执行任意代码，绕过限制的外壳并提升权限。这个问题只影响到Panorama上早于PAN-OS 8.1.13的版本。这个问题不影响PAN-OS 7.1，PAN-OS 9.0，或更高的PAN-OS版本。
CVE-2020-1980|| PAN-OS CLI中的一个shell命令注入漏洞，允许本地认证的用户逃脱受限的shell并提升权限。这个问题只影响到PAN-OS 8.1版本，早于PAN-OS 8.1.13。这个问题不影响PAN-OS 7.1，PAN-OS 9.0，或更高的PAN-OS版本。这个问题在PAN-OS 8.1.13及以后的所有版本中被修复。
CVE-2020-1981|||PAN-OS中一个可预测的临时文件名漏洞允许本地权限升级。这个问题允许绕过受限外壳的本地攻击者以低权限用户的身份执行命令，并获得PAN-OS硬件或虚拟设备上的root权限。这个问题只影响到PAN-OS 8.1版本，早于PAN-OS 8.1.13。这个问题不影响PAN-OS 7.1，PAN-OS 9.0，或更高的PAN-OS版本。
CVE-2020-1982||某些PAN-OS和云交付的服务之间的通信无意中使用了TLS 1.0，这是一个已知的密码学弱点协议。这些云服务包括Cortex Data Lake、客户支持门户和Prisma Access基础设施。利用已知的TLS 1.0弱点所需的条件并不存在于PAN-OS和云交付的服务之间的通信。我们认为，任何通信都不会因为针对TLS 1.0的已知攻击而受到影响。这个问题影响。PAN-OS 8.0的所有版本；PAN-OS 8.1版本早于PAN-OS 8.1.14；PAN-OS 9.0版本早于PAN-OS 9.0.9；PAN-OS 9.1版本早于PAN-OS 9.1.3。PAN-OS 7.1不受这个问题的影响。
CVE-2020-19821||DOYOCMS 2.3的admin.php存在SQL注入漏洞，攻击者可以通过orders[]参数执行任意SQL命令。
CVE-2020-19822||ZZCMS 2018版的template_user.php中存在远程代码执行（RCE）漏洞，允许攻击者通过 "ml "和 "title "参数执行任意PHP代码。
CVE-2020-1983||libslirp 4.2.0及以前版本的ip_input.c中的ip_reass()存在释放后使用漏洞，允许制作的数据包导致拒绝服务。
CVE-2020-1984||Secdo试图在一个硬编码的路径上执行脚本，如果该路径不存在或可写，则允许对操作系统磁盘根(C:\)具有 "创建文件夹或追加数据 "权限的本地认证用户获得系统权限。这个问题影响到所有版本的Secdo for Windows。
CVE-2020-1985||Secdo中C:\Programdata\Secdo\Logs文件夹的默认权限不正确，允许本地认证的用户覆盖系统文件并获得更高的权限。这个问题影响到所有版本的Secdo for Windows。
CVE-2020-19853||BlueCMS v1.6包含一个通过/ad_js.php的SQL注入漏洞。
CVE-2020-19855||phpwcms v1.9在/image_zoom.php中包含一个跨站脚本（XSS）漏洞。
CVE-2020-19858||Platinum Upnp SDK through 1.2.0存在目录穿越漏洞。该攻击可通过发送http://ip:port/../privacy.avi URL远程攻击受害者，从而破坏受害者的隐私。
CVE-2020-1986||Secdo中不正确的输入验证漏洞允许具有 "创建文件夹或附加数据 "权限的本地认证用户访问操作系统磁盘根目录（C:\），从而导致每次登录时系统崩溃。这个问题影响到所有版本的Secdo for Windows。
CVE-2020-19860||当ldns 1.7.1版本验证区域文件时，ldns_rr_new_frm_str_internal函数存在堆越界读取漏洞。攻击者可以通过构建区域文件的有效载荷在堆上泄露信息。
CVE-2020-19861|||当ldns 1.7.1中的zone文件被解析时，函数ldns_nsec3_salt_data对于从zone文件中获得的长度值过于信任。当memcpy被复制时，0xfe - ldns_rdf_size(salt_rdf)字节数据可能被复制，导致堆溢出信息泄露。
CVE-2020-1987||Palo Alto Networks Global Protect Agent的日志组件中存在信息暴露漏洞，当故障排除日志级别设置为 "Dump "时，本地认证用户可以读取VPN cookie信息。该问题影响到Palo Alto Networks Global Protect Agent 5.0版本（5.0.9之前）；5.1版本（5.1.1之前）。
CVE-2020-19877||DBHcms v1.2.0存在目录穿越漏洞，因为在目录/dbhcms/中没有目录控制功能。远程未认证的攻击者可利用此漏洞获取服务器敏感信息。
CVE-2020-19878||DBHcms v1.2.0由于在/dbhcms/ext/news/ext.news.be.php中没有安全访问控制，存在敏感信息泄露的漏洞，远程未认证的攻击者可以利用此漏洞获取路径信息。
CVE-2020-1987||DBHcms v1.2.0由于在dbhcms\page.php第107行没有对$_GET['dbhcms_pid']变量进行安全过滤，因此存在存储xss漏洞。
CVE-2020-1988|||在Windows版本的Global Protect Agent中存在一个未引用的搜索路径漏洞，允许在操作系统磁盘根部（C:\）或Program Files目录中具有文件创建权限的认证本地用户获得系统权限。这个问题影响到Palo Alto Networks GlobalProtect Agent 5.0版本（5.0.5之前）；4.1版本（4.1.13之前）在Windows上。
CVE-2020-19880||DBHcms v1.2.0存在存储xss漏洞，因为在dbhcms\types.php中没有htmlspecialchars函数形式'Name'，远程未认证的攻击者可以利用此漏洞劫持其他用户。
CVE-2020-1988||DBHcms v1.2.0由于在dbhcms\mod.selector.php第108行的$_GET['return_name']参数中没有安全过滤器，所以存在一个反映xss的漏洞，远程认证的管理员用户可以利用这个漏洞劫持其他用户。
CVE-2020-1988||DBHcms v1.2.0在dbhcms\mod.menus.edit.php第83行和dbhcms\mod.menus.view.php第111行没有htmlspecialchars函数用于'menu_description'变量，存在存储xss漏洞，远程认证的管理员用户可以利用这个漏洞劫持其他用户。
CVE-2020-19883||DBHcms v1.2.0由于在dbhcms\mod\mod.users.view.php第57行的user_login没有安全过滤器，存在存储xss的漏洞，远程认证的管理员用户可以利用这个漏洞劫持其他用户。
CVE-2020-1988||DBHcms v1.2.0由于在dbhcms\mod.domain.edit.php第119行没有htmlspecialchars函数，所以存在存储xss漏洞。
CVE-2020-1985||DBHcms v1.2.0存在存储xss漏洞，因为在dbhcms\mod\mod.page.edit.php第227行中，'$_POST['pageparam_insert_name''变量没有htmlspecialchars函数，远程认证的管理员用户可以利用这个漏洞劫持其他用户。
CVE-2020-19886||DBHcms v1.2.0没有CSRF保护机制，表现为CSRF为/index.php?dbhcms_pid=-80&deletemenu=9可以删除任何菜单。
CVE-2020-19887||DBHcms v1.2.0有一个存储的XSS漏洞，因为在dbhcms\mod.page.edit.php第227行没有htmlspecialchars函数用于'$_POST['pageparam_insert_description''变量，远程认证的管理员用户可以利用这个漏洞劫持其他用户。
CVE-2020-19888||DBHcms v1.2.0存在未经授权的操作漏洞，因为在dbhcms\page.php第175行没有对空缓存操作的访问控制。可利用此漏洞清空表。
CVE-2020-1989||DBHcms v1.2.0没有CSRF保护机制，通过CSRF对index.php?dbhcms_pid=-70可以增加一个用户。
CVE-2020-1989|||在ARM平台上为Linux的Palo Alto Networks Global Protect Agent编写应用程序特定文件时存在不正确的权限分配漏洞，允许本地认证用户获得系统的根权限。此问题影响到Palo Alto Networks Global Protect Agent for Linux 5.0版本（5.0.8之前）；5.1版本（5.1.1之前）。
CVE-2020-19890||DBHcms v1.2.0在dbhcms\modmod.editor.php中存在任意读取文件的漏洞 $_GET['file'] 是文件名，由于没有安全过滤功能，可以读取任何文件的内容。
CVE-2020-19891||DBHcms v1.2.0在dbhcms\mod\mod.editor.php中存在任意写入文件的漏洞$_POST['updatefile']是文件名，$_POST['tinymce_content']是文件内容，为了安全没有过滤功能。一个远程认证的管理员用户可以利用这个漏洞获得Webshell。
CVE-2020-19896||Minicms v1.9中的文件包含漏洞允许远程攻击者通过post-edit.php执行任意PHP代码。
CVE-2020-19897||wuzhicms v4.1.0中的一个反射性跨站脚本（XSS）允许远程攻击者通过imgurl参数执行任意网页脚本或HTML。
CVE-2020-1990||PAN-OS的管理服务器组件中存在一个基于堆栈的缓冲区溢出漏洞，允许认证用户上传损坏的PAN-OS配置，并可能以root权限执行代码。这个问题影响到Palo Alto Networks PAN-OS 8.1版本在8.1.13之前；9.0版本在9.0.7之前。此问题不影响PAN-OS 7.1。
CVE-2020-19907||Caldera 2.3.1和更早版本的sandcat插件中存在命令注入漏洞，允许认证的攻击者执行任何命令或服务。
CVE-2020-1991||Palo Alto Networks Traps 中的一个不安全的临时文件漏洞允许本地认证的 Windows 用户提升权限或覆盖系统文件。此问题影响到Palo Alto Networks Traps 5.0版本（5.0.8之前）；6.1版本（6.1.4之前）在Windows上。此问题不影响Cortex XDR 7.0。此问题不影响Linux或MacOS的Trap。
CVE-2020-19914||xiunobbs 4.0.4中的跨网站脚本（XSS）允许远程攻击者通过附件上传功能执行任意网页脚本或HTML。
CVE-2020-19915||WUZHI CMS 4.1.0中存在跨站脚本（XSS）漏洞，通过index.php中的邮箱用户名。
CVE-2020-1992||带日志转发卡（LFC）的PA-7000系列设备上PAN-OS的Varrcvr守护程序存在格式字符串漏洞，允许远程攻击者使守护程序崩溃，造成拒绝服务的情况，或可能以root权限执行代码。这个问题影响到9.0.7之前的Palo Alto Networks PAN-OS 9.0版本；9.1.2之前的PAN-OS 9.1版本，安装和配置了LFC的PA-7000系列设备。这个问题要求WildFire服务被配置和启用。这个问题不影响PAN-OS 8.1和早期版本。此问题不影响任何其他PA系列防火墙。
CVE-2020-19924||在Boostnote 0.12.1中，导出到PDF包含XSS攻击的机会。
CVE-2020-1993||PAN-OS中的GlobalProtect Portal功能在用户成功登录后没有设置新的会话标识符，如果攻击者能够控制用户的会话ID，则允许会话固定攻击。这个问题会影响到。所有PAN-OS 7.1和8.0版本；PAN-OS 8.1版本早于8.1.14；PAN-OS 9.0版本早于9.0.8。
CVE-2020-1994||| PAN-OS中的一个可预测的临时文件漏洞，允许有shell权限的本地认证用户破坏任意的系统文件，影响系统的完整性。这个问题会影响到。PAN-OS 7.1和8.0的所有版本；PAN-OS 8.1版本早于8.1.13；PAN-OS 9.0版本早于9.0.7。
CVE-2020-19949||YzmCMS v5.3的/link/add.html组件存在跨站脚本（XSS）漏洞，允许攻击者执行任意网页脚本或HTML。
CVE-2020-1995||Palo Alto Networks PAN-OS中的一个取消引用NULL指针的漏洞，允许认证的管理员发送请求，导致Rasmgr守护程序崩溃。反复尝试发送此请求会导致所有PAN-OS服务的拒绝服务，重启设备并使其进入维护模式。这个问题会影响到。早于9.1.2的PAN-OS 9.1版本。
CVE-2020-19950||YzmCMS v5.3的/banner/add.html组件中存在跨站脚本（XSS）漏洞，允许攻击者执行任意网页脚本或HTML。
CVE-2020-19951||YzmCMS v5.5的/controller/pay.class.php中存在跨站请求伪造（CSRF），允许攻击者访问应用程序的敏感组件。
CVE-2020-19954||在S-CMS 3.0的/api/notify.php中发现一个XML外部实体（XXE）的漏洞，允许攻击者读取任意文件。
CVE-2020-19957||在zz cms 2019版中发现SQL注入漏洞，允许攻击者通过/dl/dl_print.php页面的id参数获取敏感数据。
CVE-2020-19959||在zz cms 2019版发现SQL注入漏洞，允许攻击者通过/dl/dl_sendmail.php页面cookie中的dlid参数获取敏感数据。
CVE-2020-1996|| PAN-OS Panorama的管理服务器组件中存在授权缺失的漏洞，允许远程未认证的用户将信息注入管理服务器的ms.log文件中。这个漏洞可以被利用来混淆正在进行的攻击或在ms.log文件中编造日志条目 这个问题影响。PAN-OS 7.1和8.0的所有版本；PAN-OS 8.1版本早于8.1.14；PAN-OS 9.0版本早于9.0.9。
CVE-2020-19960||在zz cms 2019版本中发现一个SQL注入漏洞，允许攻击者通过/dl/dl_sendsms.php页面cookie中的dlid参数获取敏感数据。
CVE-2020-19961||在zz cms 2019版本中发现SQL注入漏洞，允许攻击者通过组件subzs.php检索敏感数据。
CVE-2020-19962||朝日CMS 2.39版/lib/tinwin.class.php中getClientIp函数存在存储跨站脚本（XSS）漏洞，允许攻击者执行任意网页脚本。
CVE-2020-19964||在PHPMyWind 5.6中发现跨站请求伪造（CSRF）漏洞，允许攻击者在未经认证的情况下创建一个新的管理员账户。
