CVE-2021-45606||某些NETGEAR设备受到认证用户基于堆栈的缓冲区溢出的影响。这影响到1.0.1.70之前的R6400，1.0.11.126之前的R7000，1.0.4.46之前的R7900，1.4.2.84之前的R7900P，1.4.2.84之前的R7960P，1.0.4.74之前的R8000，1.4.2.84之前的R8000P，1.0.4.120之前的RAX200。0.4.120之前，1.5.1.80之前的RS400，1.0.4.118之前的R6400v2，1.3.3.140之前的R7000P，1.0.4.120之前的RAX80，1.0.4.118之前的R6700v3，1.3.3.140之前的R6900P，以及1.0.4.120之前的RAX75。
CVE-2021-46605||该漏洞允许远程攻击者在受影响的 Bentley MicroStation CONNECT 10.16.0.80 安装上执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于BMP图像的解析中。该问题是由于在将用户提供的数据复制到基于堆的缓冲区之前，没有对其长度进行适当的验证。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15399。
CVE-2021-46606||该漏洞允许远程攻击者在受影响的 Bentley MicroStation CONNECT 10.16.0.80 安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于BMP图像的解析中。该问题是由于在将用户提供的数据复制到基于堆的缓冲区之前，没有对其长度进行适当的验证。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15400。
CVE-2021-46607||该漏洞允许远程攻击者在受影响的 Bentley MicroStation CONNECT 10.16.0.80 安装中披露敏感信息。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于3DS文件的解析中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致读取超过分配的缓冲区的末端。攻击者可以利用这个漏洞和其他漏洞一起，在当前进程的上下文中执行任意代码。曾为ZDI-CAN-15401。
CVE-2021-46608||该漏洞允许远程攻击者在受影响的 Bentley MicroStation CONNECT 10.16.0.80 安装中披露敏感信息。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于DWG文件的解析中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致读取超过分配的缓冲区的末端。攻击者可以利用这一点，结合其他漏洞，在当前进程的上下文中执行任意代码。曾为ZDI-CAN-15402。
CVE-2021-46609||该漏洞允许远程攻击者在受影响的 Bentley MicroStation CONNECT 10.16.0.80 安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于PDF文件的解析中。该问题是由于在对对象进行操作之前，没有验证对象的存在。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15403。
CVE-2021-46610||该漏洞允许远程攻击者在受影响的Bentley MicroStation CONNECT 10.16.0.80安装中泄露敏感信息。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于JT文件的解析中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致读取超过分配的缓冲区的末端。攻击者可以利用这一点，结合其他漏洞，在当前进程的上下文中执行任意代码。曾为ZDI-CAN-15404。
CVE-2021-46611||该漏洞允许远程攻击者在受影响的Bentley MicroStation CONNECT 10.16.0.80安装中泄露敏感信息。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于JP2图像的解析中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致读取超过分配的缓冲区的末端。攻击者可以利用这一点，结合其他漏洞，在当前进程的上下文中执行任意代码。曾为ZDI-CAN-15405。
CVE-2021-46612||该漏洞允许远程攻击者在受影响的 Bentley MicroStation CONNECT 10.16.0.80 安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于PDF文件的解析中。在PDF文件中精心制作的数据可以触发读取超过分配的缓冲区的末端。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15406。
CVE-2021-46613||该漏洞允许远程攻击者在受影响的 Bentley MicroStation CONNECT 10.16.0.80 安装上执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于DXF文件的解析中。该问题是由于在对对象进行操作之前，没有验证对象的存在。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15407。
CVE-2021-46614||Bentley MicroStation CONNECT 10.16.0.80 J2K文件解析越界读取远程代码执行漏洞。该漏洞允许远程攻击者在受影响的Bentley MicroStation CONNECT安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意页面或打开一个恶意文件。具体缺陷存在于J2K图像的解析中。J2K图像中的精心制作的数据可以触发读取超过分配的缓冲区的末端。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15408。
CVE-2021-46615||该漏洞允许远程攻击者在受影响的 Bentley MicroStation CONNECT 10.16.0.80 安装中披露敏感信息。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于BMP图像的解析中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致读取超过分配的缓冲区的末端。攻击者可以利用这一点，结合其他漏洞，在当前进程的上下文中执行任意代码。曾为ZDI-CAN-15409。
CVE-2021-46616||该漏洞允许远程攻击者在受影响的Bentley MicroStation CONNECT 10.16.0.80安装中泄露敏感信息。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于BMP图像的解析中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致读取超过分配的缓冲区的末端。攻击者可以利用这一点，结合其他漏洞，在当前进程的上下文中执行任意代码。曾为ZDI-CAN-15410。
CVE-2021-46617||该漏洞允许远程攻击者在受影响的 Bentley MicroStation CONNECT 10.16.0.80 安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于TIF图像的解析中。该问题是由于在访问内存之前缺乏正确的初始化。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15411。
CVE-2021-46618||该漏洞允许远程攻击者在受影响的Bentley MicroStation CONNECT 10.16.0.80安装中泄露敏感信息。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于PNG图像的解析中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致读取超过分配的缓冲区的末端。攻击者可以利用这一点，结合其他漏洞，在当前进程的上下文中执行任意代码。曾为ZDI-CAN-15412。
CVE-2021-46619||该漏洞允许远程攻击者在受影响的 Bentley MicroStation CONNECT 10.16.0.80 安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于PDF文件的解析中。在PDF文件中精心制作的数据可以触发读取超过分配的缓冲区的末端。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15413。
CVE-2021-46620||该漏洞允许远程攻击者在受影响的Bentley MicroStation CONNECT 10.16.0.80安装中泄露敏感信息。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于FBX文件的解析过程中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致读取超过分配的缓冲区的末端。攻击者可以利用这一点，结合其他漏洞，在当前进程的上下文中执行任意代码。曾为ZDI-CAN-15414。
CVE-2021-46621||该漏洞允许远程攻击者在受影响的 Bentley MicroStation CONNECT 10.16.0.80 安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于处理JT文件的过程中。该问题是由于在对对象进行进一步自由操作之前，没有验证对象的存在。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15415。
CVE-2021-46622||该漏洞允许远程攻击者在受影响的 Bentley MicroStation CONNECT 10.16.0.80 安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于J2K图像的解析中。J2K图像中的精心制作的数据可以触发读取超过分配的缓冲区的末端。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15416。
CVE-2021-46623||该漏洞允许远程攻击者在受影响的 Bentley View 10.15.0.75 安装中披露敏感信息。利用该漏洞需要用户互动，目标必须访问恶意网页或打开恶意文件。具体缺陷存在于3DS文件的解析中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致读取超过分配的缓冲区的末端。攻击者可以利用这一点，结合其他漏洞，在当前进程的上下文中执行任意代码。曾为ZDI-CAN-15453。
CVE-2021-46624||该漏洞允许远程攻击者在受影响的 Bentley View 10.15.0.75 安装中披露敏感信息。利用该漏洞需要用户互动，目标必须访问恶意网页或打开恶意文件。具体缺陷存在于DWG文件的解析中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致读取超过分配的缓冲区的末端。攻击者可以利用这个漏洞和其他漏洞一起，在当前进程的上下文中执行任意代码。曾为ZDI-CAN-15454。
CVE-2021-46625||该漏洞允许远程攻击者在受影响的 Bentley View 10.15.0.75 安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问恶意网页或打开恶意文件。具体缺陷存在于JT文件的处理过程中。该问题是由于在对对象进行进一步自由操作之前，没有验证对象的存在。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15455。
CVE-2021-46626||该漏洞允许远程攻击者在受影响的 Bentley View 10.15.0.75 安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问恶意网页或打开恶意文件。具体缺陷存在于J2K图像的解析中。J2K图像中的精心制作的数据可以触发读取超过分配的缓冲区的末端。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15456。
CVE-2021-46627||该漏洞允许远程攻击者在受影响的 Bentley View 10.15.0.75 安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问恶意网页或打开恶意文件。具体缺陷存在于DXF文件的解析中。该问题是由于在对对象进行操作之前，没有验证对象的存在。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15457。
CVE-2021-46628||该漏洞允许远程攻击者在受影响的 Bentley View 10.15.0.75 安装中披露敏感信息。利用该漏洞需要用户互动，目标必须访问恶意网页或打开恶意文件。具体缺陷存在于BMP图像的解析中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致读取超过分配的缓冲区的末端。攻击者可以利用这一点，结合其他漏洞，在当前进程的上下文中执行任意代码。曾为ZDI-CAN-15458。
CVE-2021-46629||该漏洞允许远程攻击者在受影响的 Bentley View 10.15.0.75 安装中披露敏感信息。利用该漏洞需要用户互动，目标必须访问恶意网页或打开恶意文件。具体缺陷存在于BMP图像的解析中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致读取超过分配的缓冲区的末端。攻击者可以利用这一点，结合其他漏洞，在当前进程的上下文中执行任意代码。曾为ZDI-CAN-15459。
CVE-2021-46630||该漏洞允许远程攻击者在受影响的 Bentley View 10.15.0.75 安装中披露敏感信息。利用该漏洞需要用户互动，目标必须访问恶意网页或打开恶意文件。具体漏洞存在于FBX文件的解析过程中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致读取超过分配的缓冲区的末端。攻击者可以利用这一点，结合其他漏洞，在当前进程的上下文中执行任意代码。曾为ZDI-CAN-15460。
CVE-2021-46631||该漏洞允许远程攻击者在受影响的 Bentley View 10.15.0.75 安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问恶意网页或打开恶意文件。具体缺陷存在于TIF图像的解析中。该问题是由于在访问内存之前缺乏正确的初始化。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15461。
CVE-2021-46632||该漏洞允许远程攻击者在受影响的 Bentley View 10.15.0.75 安装中披露敏感信息。利用该漏洞需要用户互动，目标必须访问恶意网页或打开恶意文件。具体的缺陷存在于JP2图像的解析过程中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致读取超过分配的缓冲区的末端。攻击者可以利用这个漏洞和其他漏洞一起，在当前进程的上下文中执行任意代码。曾为ZDI-CAN-15462。
CVE-2021-46633||该漏洞允许远程攻击者在受影响的 Bentley MicroStation CONNECT 10.16.0.80 安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于PDF文件的解析中。该问题是由于在对对象进行操作之前，没有验证对象的存在。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15463。
CVE-2021-46634||该漏洞允许远程攻击者在受影响的 Bentley MicroStation CONNECT 10.16.0.80 安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于JT文件的解析中。JT文件中的精心制作的数据可以触发写入超过分配的缓冲区的末端。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15464。
CVE-2021-46635||该漏洞允许远程攻击者在受影响的 Bentley MicroStation CONNECT 10.16.0.80 安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于DGN文件的解析中。DGN文件中的精心制作的数据可以触发写入超过分配的缓冲区的末端。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15507。
CVE-2021-46636||该漏洞允许远程攻击者在受影响的 Bentley MicroStation CONNECT 10.16.0.80 安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于DGN文件的解析中。DGN文件中的精心制作的数据可以触发读取超过分配的缓冲区的末端。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15508。
CVE-2021-46637||该漏洞允许远程攻击者在受影响的 Bentley MicroStation CONNECT 10.16.0.80 安装中披露敏感信息。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于DGN文件的解析中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致读取超过分配的缓冲区的末端。攻击者可以利用这一漏洞与其他漏洞结合，在当前进程的上下文中执行任意代码。曾为ZDI-CAN-15509。
CVE-2021-46638||该漏洞允许远程攻击者在受影响的 Bentley MicroStation CONNECT 10.16.0.80 安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于DGN文件的解析中。该问题是由于在将用户提供的数据复制到基于堆栈的缓冲区之前，缺乏对其长度的正确验证。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15510。
CVE-2021-46639||该漏洞允许远程攻击者在受影响的 Bentley MicroStation CONNECT 10.16.0.80 安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于DGN文件的解析中。DGN文件中的精心制作的数据可以触发写入超过分配的缓冲区的末端。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15511。
CVE-2021-46640||该漏洞允许远程攻击者在受影响的 Bentley View 10.15.0.75 安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问恶意网页或打开恶意文件。具体缺陷存在于DGN文件的解析中。DGN文件中的精心制作的数据可以触发写入超过分配的缓冲区的末端。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15512。
CVE-2021-46641||该漏洞允许远程攻击者在受影响的 Bentley View 10.15.0.75 安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问恶意网页或打开恶意文件。具体缺陷存在于DGN文件的解析过程中。DNG文件中的精心制作的数据可以触发读取超过分配的缓冲区的末端。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15513。
CVE-2021-46642||该漏洞允许远程攻击者在受影响的 Bentley View 10.15.0.75 安装中披露敏感信息。利用该漏洞需要用户互动，目标必须访问恶意网页或打开恶意文件。具体缺陷存在于DGN文件的解析中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致读取超过分配的缓冲区的末端。攻击者可以利用这一点，结合其他漏洞，在当前进程的上下文中执行任意代码。曾为ZDI-CAN-15514。
CVE-2021-46643||该漏洞允许远程攻击者在受影响的 Bentley View 10.15.0.75 安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问恶意网页或打开恶意文件。具体缺陷存在于DGN文件的解析中。该问题是由于在将用户提供的数据复制到基于堆栈的缓冲区之前，没有对其长度进行适当验证。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15515。
CVE-2021-46644||该漏洞允许远程攻击者在受影响的 Bentley MicroStation CONNECT 10.16.0.80 安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于DGN文件的解析中。DGN文件中的精心制作的数据可以触发写入超过分配的缓冲区的末端。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15530。
CVE-2021-46645||该漏洞允许远程攻击者在受影响的 Bentley MicroStation CONNECT 10.16.0.80 安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于BMP图像的解析中。BMP图像中的精心制作的数据可以触发写入超过分配的缓冲区的末端。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15531。
CVE-2021-46646||该漏洞允许远程攻击者在受影响的 Bentley MicroStation CONNECT 10.16.0.80 安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于DGN文件的解析中。DGN文件中的精心制作的数据可以触发写入超过分配的缓冲区的末端。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15532。
CVE-2021-46647||该漏洞允许远程攻击者在受影响的 Bentley MicroStation CONNECT 10.16.0.80 安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于BMP图像的解析中。该问题是由于在将用户提供的数据复制到基于堆的缓冲区之前，没有对其长度进行适当的验证。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15533。
CVE-2021-46648||该漏洞允许远程攻击者在受影响的 Bentley MicroStation CONNECT 10.16.0.80 安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于DGN文件的解析中。该问题是由于在将用户提供的数据复制到基于堆的缓冲区之前，没有对其长度进行正确的验证。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15534。
CVE-2021-46649||该漏洞允许远程攻击者在受影响的 Bentley MicroStation CONNECT 10.16.0.80 安装中披露敏感信息。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于DGN文件的解析中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致读取超过分配的缓冲区的末端。攻击者可以利用这一点，结合其他漏洞，在当前进程的上下文中执行任意代码。曾为ZDI-CAN-15535。
CVE-2021-46650||该漏洞允许远程攻击者在受影响的 Bentley MicroStation CONNECT 10.16.0.80 安装中披露敏感信息。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于DGN文件的解析中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致读取超过分配的缓冲区的末端。攻击者可以利用这一点，结合其他漏洞，在当前进程的上下文中执行任意代码。曾为ZDI-CAN-15536。
CVE-2021-46651||该漏洞允许远程攻击者在受影响的 Bentley MicroStation CONNECT 10.16.0.80 安装中披露敏感信息。利用该漏洞需要用户互动，目标必须访问一个恶意网页或打开一个恶意文件。具体缺陷存在于DGN文件的解析中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致读取超过分配的缓冲区的末端。攻击者可以利用这一点，结合其他漏洞，在当前进程的上下文中执行任意代码。曾为ZDI-CAN-15537。
CVE-2021-46652||该漏洞允许远程攻击者在受影响的 Bentley View 10.15.0.75 安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问恶意网页或打开恶意文件。具体缺陷存在于DGN文件的解析中。DGN文件中的精心制作的数据可以触发写入超过分配的缓冲区的末端。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15538。
CVE-2021-46653||该漏洞允许远程攻击者在受影响的 Bentley View 10.15.0.75 安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问恶意网页或打开恶意文件。具体缺陷存在于BMP图像的解析中。该问题是由于在将用户提供的数据复制到基于堆的缓冲区之前，没有对其长度进行适当的验证。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15539。
CVE-2021-46654||该漏洞允许远程攻击者在受影响的 Bentley View 10.15.0.75 安装中披露敏感信息。利用该漏洞需要用户互动，目标必须访问恶意网页或打开恶意文件。具体缺陷存在于DGN文件的解析中。该问题是由于缺乏对用户提供的数据的正确验证，这可能导致读取超过分配的缓冲区的末端。攻击者可以利用这一点，结合其他漏洞，在当前进程的上下文中执行任意代码。曾为ZDI-CAN-15540。
CVE-2021-46655||该漏洞允许远程攻击者在受影响的 Bentley View 10.15.0.75 安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问恶意网页或打开恶意文件。具体缺陷存在于JT文件的解析中。该问题是由于在对对象进行操作之前，没有验证对象的存在。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15630。
CVE-2021-46656||该漏洞允许远程攻击者在受影响的 Bentley View 10.15.0.75 安装中执行任意代码。利用该漏洞需要用户互动，目标必须访问恶意网页或打开恶意文件。具体缺陷存在于JT文件的解析中。JT文件中的精心制作的数据可以触发写入超过分配的缓冲区的末端。攻击者可以利用这个漏洞在当前进程的上下文中执行代码。曾为ZDI-CAN-15631。
CVE-2021-46657||10.6.2之前的MariaDB中的get_sort_by_table允许通过某些子查询使用ORDER BY导致应用程序崩溃。
CVE-2021-46658||10.6.3之前的MariaDB中的save_window_function_values，由于对子查询的with_window_func=true处理不正确，导致应用程序崩溃。
CVE-2021-46659||10.7.2之前的MariaDB允许应用程序崩溃，因为它没有识别出SELECT_LEX::nest_level是每个VIEW的局部。
CVE-2021-46660||15.1之前的Signiant Manager+Agents允许XML外部实体（XXE）攻击。
CVE-2021-46661||MariaDB在10.5.9之前允许在find_field_in_tables和find_order_in_list中通过未使用的普通表表达式（CTE）导致应用程序崩溃。
CVE-2021-46662||MariaDB到10.5.9允许通过某些使用UPDATE语句和嵌套子查询的方式导致set_var.cc应用程序崩溃。
CVE-2021-46663||MariaDB到10.5.13允许通过某些SELECT语句发生ha_maria::extra应用程序崩溃。
CVE-2021-46664||MariaDB到10.5.9允许在sub_select_postjoin_aggr中因aggr的NULL值而导致应用程序崩溃。
CVE-2021-46665||MariaDB到10.5.9允许在sql_parse.cc中因为不正确的used_tables预期而导致应用程序崩溃。
CVE-2021-46666||10.6.2之前的MariaDB允许由于错误处理从HAVING子句到WHERE子句的推倒而导致应用程序崩溃。
CVE-2021-46667||10.6.5之前的MariaDB有一个sql_lex.cc整数溢出，导致应用程序崩溃。
CVE-2021-46668||10.5.9之前的MariaDB允许通过某些长的SELECT DISTINCT语句与存储引擎对临时数据结构的资源限制不适当地互动，导致应用程序崩溃。
CVE-2021-46669||MariaDB到10.5.9允许攻击者在使用BIGINT数据类型时触发convert_const_to_int使用后释放。
CVE-2021-46671||0.7.5之前atftp中的options.c读过了数组的末端，因此向远程客户端披露了服务器端/etc/group数据。
CVE-2021-46676||潘多拉FMS 756及以下版本存在一个XSS漏洞，允许攻击者通过事务性地图名称字段执行javascript代码。
CVE-2021-46677||在Pandora FMS 756及以下版本中存在XSS漏洞，允许攻击者通过事件过滤器名称字段执行javascript代码。
CVE-2021-46678||在Pandora FMS 756及以下版本中存在一个XSS漏洞，允许攻击者通过服务名称字段执行javascript代码。
CVE-2021-46679||在Pandora FMS 756及以下版本中存在XSS漏洞，允许攻击者通过服务元素执行javascript代码。
CVE-2021-46680||在Pandora FMS 756及以下版本中存在XSS漏洞，允许攻击者通过模块表单名称域执行javascript代码。
CVE-2021-46681||潘多拉FMS 756及以下版本存在XSS漏洞，允许攻击者通过模块大量操作名称字段执行javascript代码。
CVE-2021-46687||JFrog Artifactory在7.31.10和6.23.38版本之前，存在通过项目管理员REST API暴露敏感数据的问题。这个问题会影响到。JFrog JFrog Artifactory 7.31.10之前的版本，7.x之前的版本；JFrog Artifactory 6.23.38之前的版本，6.x之前的版本。
CVE-2021-46699||在Simcenter Femap（所有版本<V2022.1.1）中发现一个漏洞。受影响的应用程序在解析特制的BDF文件时包含一个基于堆栈的缓冲区溢出漏洞。这可能允许攻击者在当前进程的上下文中执行代码。(zdi-can-15061)
CVE-2021-46700||在libsixel 1.8.6中，sixel_encoder_output_without_macro（在encoder.c中从sixel_encoder_encode_frame调用）有一个双自由。
CVE-2021-46701||PreMiD 2.2.0允许通过websocket传输的非预期访问。攻击者可以从套接字接收事件，并向套接字发出事件，有可能干扰受害者在 Discord 上的 "正在播放 "状态。
CVE-2021-46702||Tor Browser 9.0.7 on Windows 10 build 10586存在信息泄露漏洞。这可能允许本地攻击者绕过预期的匿名功能，并获得有关本地用户访问的洋葱服务的信息。这可以通过分析RAM内存来实现，甚至在本地用户使用该产品几个小时后。发生这种情况是因为该产品没有正确释放内存。
CVE-2021-46703||**分配时不支持 **在Antaris RazorEngine的IsolatedRazorEngine组件中，通过4.5.1-alpha001，攻击者可以在沙箱环境中执行任意.NET代码（如果用户可以外部控制模板内容）。注意：该漏洞只影响到维护者不再支持的产品。
CVE-2021-46704||在 GenieACS 1.2.x before 1.2.8 中，UI 界面 API 存在漏洞，可通过 ping host 参数（lib/ui/api.ts 和 lib/ping.ts）进行未经认证的操作系统命令注入。该漏洞是由于输入验证不足和授权检查缺失造成的。
CVE-2021-46705||SUSE Linux Enterprise Server 15 SP4, openSUSE Factory 中 grub2 的 grub-once 存在不安全的临时文件漏洞，允许本地攻击者截断任意文件。此问题会影响。SUSE Linux Enterprise Server 15 SP4 grub2 在 2.06-150400.7.1 之前的版本。SUSE openSUSE Factory grub2 版本在 2.06-18.1 之前。
CVE-2021-46708||用于 Node.js 的 4.1.3 之前的 swagger-ui-dist 包可能允许远程攻击者劫持受害者的点击动作。通过说服受害者访问恶意网站，远程攻击者可以利用此漏洞劫持受害者的点击动作，并可能对受害者发动进一步的攻击。
CVE-2021-46709||phpLiteAdmin到1.9.8.2允许通过index.php newRows参数（又名num或number）进行XSS。
CVE-2021-46740||设备认证服务模块在设计过程中引入了一个缺陷漏洞。成功利用该漏洞可能会影响数据的保密性。
CVE-2021-46741||基本框架和设置模块有缺陷，是在设计过程中引入的。成功利用此漏洞可能会影响系统的完整性。
CVE-2021-46742||多窗口模块存在未经授权插入和篡改Settings.Secure数据的漏洞。成功利用此漏洞可能影响可用性。
CVE-2021-46743||在Firebase PHP-JWT 6.0.0之前，当在一个钥匙圈中加载多种类型的钥匙时，通过kid（又称钥匙ID）头存在一个算法混淆问题（如RS256 / HS256）。这使得攻击者可以伪造在不正确的钥匙下验证的令牌。注意：这提供了一个直接的方法来不安全地使用PHP-JWT库，但可能不被认为是库本身的一个漏洞。
CVE-2021-46744||访问恶意管理程序的攻击者可能会通过监控密码文本值的时间，推断出在AMD CPU上的SEV客户中使用的数据值。
CVE-2021-46767||ASP中不充分的输入验证可能允许具有物理访问权限的攻击者未经授权写入内存，可能导致完整性损失或拒绝服务。
CVE-2021-46768||SEV固件中不充分的输入验证可能允许攻击者在ASP启动加载器中执行越界内存读取，可能导致拒绝服务。
CVE-2021-46771||AMD安全处理器（ASP）固件系统调用中的地址验证不足，可能导致被攻击的用户应用程序执行任意代码。
CVE-2021-46778||执行单元调度器争用可能导致在使用同步多线程（SMT）的AMD CPU代号为 "Zen 1"、"Zen 2 "和 "Zen 3 "的微架构上发现一个侧通道漏洞。通过测量调度器队列的竞争水平，攻击者有可能泄露敏感信息。
